"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-01","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1510.5","","","","1"
"2020-02","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1510.0","","","","1"
"2020-03","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1472.8","","","","1"
"2020-04","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1185.8","","","","1"
"2020-05","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1288.8","","","","1"
"2020-06","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1393.6","","","","1"
"2020-07","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1394.1","","","","1"
"2020-08","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1417.1","","","","1"
"2020-09","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1426.5","","","","1"
"2020-10","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1430.0","","","","1"
"2020-11","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1432.6","","","","1"
"2020-12","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1439.8","","","","1"
"2020-01","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1734.3","","","","1"
"2020-02","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1744.1","","","","1"
"2020-03","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1710.0","","","","1"
"2020-04","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1441.3","","","","1"
"2020-05","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1526.1","","","","1"
"2020-06","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1600.4","","","","1"
"2020-07","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1646.4","","","","1"
"2020-08","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1676.7","","","","1"
"2020-09","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1735.5","","","","1"
"2020-10","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1735.7","","","","1"
"2020-11","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1738.0","","","","1"
"2020-12","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1748.7","","","","1"
"2020-01","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","2945.5","","","","1"
"2020-02","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","2964.6","","","","1"
"2020-03","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","2747.0","","","","1"
"2020-04","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","2330.0","","","","1"
"2020-05","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","2429.4","","","","1"
"2020-06","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","2669.6","","","","1"
"2020-07","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","2781.0","","","","1"
"2020-08","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","2806.7","","","","1"
"2020-09","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","2833.0","","","","1"
"2020-10","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","2855.7","","","","1"
"2020-11","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","2878.2","","","","1"
"2020-12","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","2889.8","","","","1"
"2020-01","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","1032.5","","","","1"
"2020-02","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","1029.7","","","","1"
"2020-03","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","990.0","","","","1"
"2020-04","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","890.7","","","","1"
"2020-05","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","858.7","","","","1"
"2020-06","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","902.9","","","","1"
"2020-07","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","919.1","","","","1"
"2020-08","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","918.8","","","","1"
"2020-09","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","934.8","","","","1"
"2020-10","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","922.1","","","","1"
"2020-11","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","955.5","","","","1"
"2020-12","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","952.6","","","","1"
"2020-01","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1244.8","","","","1"
"2020-02","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1247.5","","","","1"
"2020-03","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1224.5","","","","1"
"2020-04","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1203.9","","","","1"
"2020-05","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1210.9","","","","1"
"2020-06","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1235.5","","","","1"
"2020-07","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1231.9","","","","1"
"2020-08","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1227.8","","","","1"
"2020-09","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1236.9","","","","1"
"2020-10","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1258.4","","","","1"
"2020-11","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1279.2","","","","1"
"2020-12","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1286.4","","","","1"
"2020-01","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1574.1","","","","1"
"2020-02","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1568.8","","","","1"
"2020-03","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1589.7","","","","1"
"2020-04","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1494.0","","","","1"
"2020-05","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1485.6","","","","1"
"2020-06","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1490.3","","","","1"
"2020-07","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1529.6","","","","1"
"2020-08","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1556.5","","","","1"
"2020-09","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1585.6","","","","1"
"2020-10","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1624.8","","","","1"
"2020-11","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1613.5","","","","1"
"2020-12","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1636.4","","","","1"
"2020-01","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","752.2","","","","1"
"2020-02","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","748.9","","","","1"
"2020-03","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","713.8","","","","1"
"2020-04","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","642.2","","","","1"
"2020-05","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","625.0","","","","1"
"2020-06","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","682.4","","","","1"
"2020-07","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","670.4","","","","1"
"2020-08","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","690.4","","","","1"
"2020-09","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","694.9","","","","1"
"2020-10","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","681.5","","","","1"
"2020-11","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","680.2","","","","1"
"2020-12","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","660.6","","","","1"
"2020-01","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1356.4","","","","1"
"2020-02","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1347.5","","","","1"
"2020-03","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1215.3","","","","1"
"2020-04","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1202.9","","","","1"
"2020-05","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1218.5","","","","1"
"2020-06","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1251.8","","","","1"
"2020-07","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1286.9","","","","1"
"2020-08","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1298.5","","","","1"
"2020-09","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1395.5","","","","1"
"2020-10","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1417.1","","","","1"
"2020-11","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1410.8","","","","1"
"2020-12","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1412.6","","","","1"
"2020-01","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2514.7","","","","1"
"2020-02","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2518.3","","","","1"
"2020-03","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2374.7","","","","1"
"2020-04","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2238.6","","","","1"
"2020-05","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2245.2","","","","1"
"2020-06","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2380.9","","","","1"
"2020-07","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2394.5","","","","1"
"2020-08","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2399.7","","","","1"
"2020-09","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2428.5","","","","1"
"2020-10","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2431.9","","","","1"
"2020-11","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2458.3","","","","1"
"2020-12","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2444.0","","","","1"
"2020-01","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","784.9","","","","1"
"2020-02","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","782.9","","","","1"
"2020-03","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","662.5","","","","1"
"2020-04","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","583.8","","","","1"
"2020-05","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","589.5","","","","1"
"2020-06","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","646.7","","","","1"
"2020-07","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","659.1","","","","1"
"2020-08","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","663.2","","","","1"
"2020-09","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","719.0","","","","1"
"2020-10","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","701.7","","","","1"
"2020-11","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","679.4","","","","1"
"2020-12","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","667.4","","","","1"
"2020-01","Canada","2016A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057619","1.17.1.1","1233.2","","","","1"
"2020-02","Canada","2016A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057619","1.17.1.1","1222.0","","","","1"
"2020-03","Canada","2016A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057619","1.17.1.1","924.3","","","","1"
"2020-04","Canada","2016A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057619","1.17.1.1","609.4","","","","1"
"2020-05","Canada","2016A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057619","1.17.1.1","640.9","","","","1"
"2020-06","Canada","2016A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057619","1.17.1.1","835.4","","","","1"
"2020-07","Canada","2016A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057619","1.17.1.1","949.7","","","","1"
"2020-08","Canada","2016A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057619","1.17.1.1","995.7","","","","1"
