"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-01","Canada","2016A000011124","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057606","1.4.1.1","324.7","","","","1"
"2021-02","Canada","2016A000011124","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057606","1.4.1.1","325.7","","","","1"
"2021-03","Canada","2016A000011124","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057606","1.4.1.1","321.2","","","","1"
"2021-04","Canada","2016A000011124","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057606","1.4.1.1","324.2","","","","1"
"2021-05","Canada","2016A000011124","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057606","1.4.1.1","330.9","","","","1"
"2021-06","Canada","2016A000011124","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057606","1.4.1.1","328.4","","","","1"
"2021-07","Canada","2016A000011124","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057606","1.4.1.1","336.8","","","","1"
"2021-08","Canada","2016A000011124","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057606","1.4.1.1","324.0","","","","1"
"2021-09","Canada","2016A000011124","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057606","1.4.1.1","334.2","","","","1"
"2021-10","Canada","2016A000011124","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057606","1.4.1.1","325.4","","","","1"
"2021-11","Canada","2016A000011124","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057606","1.4.1.1","317.8","","","","1"
"2021-12","Canada","2016A000011124","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057606","1.4.1.1","327.1","","","","1"
"2021-01","Canada","2016A000011124","Utilities [22]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057607","1.5.1.1","135.4","","","","1"
"2021-02","Canada","2016A000011124","Utilities [22]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057607","1.5.1.1","138.7","","","","1"
"2021-03","Canada","2016A000011124","Utilities [22]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057607","1.5.1.1","139.1","","","","1"
"2021-04","Canada","2016A000011124","Utilities [22]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057607","1.5.1.1","136.4","","","","1"
"2021-05","Canada","2016A000011124","Utilities [22]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057607","1.5.1.1","136.4","","","","1"
"2021-06","Canada","2016A000011124","Utilities [22]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057607","1.5.1.1","137.3","","","","1"
"2021-07","Canada","2016A000011124","Utilities [22]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057607","1.5.1.1","139.6","","","","1"
"2021-08","Canada","2016A000011124","Utilities [22]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057607","1.5.1.1","133.5","","","","1"
"2021-09","Canada","2016A000011124","Utilities [22]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057607","1.5.1.1","142.5","","","","1"
"2021-10","Canada","2016A000011124","Utilities [22]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057607","1.5.1.1","141.8","","","","1"
"2021-11","Canada","2016A000011124","Utilities [22]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057607","1.5.1.1","134.1","","","","1"
"2021-12","Canada","2016A000011124","Utilities [22]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057607","1.5.1.1","139.2","","","","1"
"2021-01","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1460.6","","","","1"
"2021-02","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1456.3","","","","1"
"2021-03","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1458.0","","","","1"
"2021-04","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1458.6","","","","1"
"2021-05","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1444.8","","","","1"
"2021-06","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1424.6","","","","1"
"2021-07","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1444.2","","","","1"
"2021-08","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1450.4","","","","1"
"2021-09","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1449.0","","","","1"
"2021-10","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1454.3","","","","1"
"2021-11","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1457.9","","","","1"
"2021-12","Canada","2016A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057608","1.6.1.1","1476.8","","","","1"
"2021-01","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1741.0","","","","1"
"2021-02","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1751.6","","","","1"
"2021-03","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1758.4","","","","1"
"2021-04","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1751.2","","","","1"
"2021-05","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1731.8","","","","1"
"2021-06","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1735.5","","","","1"
"2021-07","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1715.4","","","","1"
"2021-08","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1735.4","","","","1"
"2021-09","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1749.1","","","","1"
"2021-10","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1756.2","","","","1"
"2021-11","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1778.4","","","","1"
"2021-12","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057609","1.7.1.1","1782.2","","","","1"
"2021-01","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","2714.9","","","","1"
"2021-02","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","2828.9","","","","1"
"2021-03","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","2903.0","","","","1"
"2021-04","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","2827.4","","","","1"
"2021-05","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","2792.3","","","","1"
"2021-06","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","2882.1","","","","1"
"2021-07","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","2901.5","","","","1"
"2021-08","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","2907.4","","","","1"
"2021-09","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","2921.8","","","","1"
"2021-10","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","2974.6","","","","1"
"2021-11","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","2995.2","","","","1"
"2021-12","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057611","1.9.1.1","3019.1","","","","1"
"2021-01","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","959.4","","","","1"
"2021-02","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","995.8","","","","1"
"2021-03","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","994.0","","","","1"
"2021-04","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","972.5","","","","1"
"2021-05","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","982.2","","","","1"
"2021-06","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","976.4","","","","1"
"2021-07","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","966.1","","","","1"
"2021-08","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","978.3","","","","1"
"2021-09","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","988.5","","","","1"
"2021-10","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","999.9","","","","1"
"2021-11","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","1011.1","","","","1"
"2021-12","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057612","1.10.1.1","1006.5","","","","1"
"2021-01","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1302.2","","","","1"
"2021-02","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1299.7","","","","1"
"2021-03","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1290.7","","","","1"
"2021-04","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1317.7","","","","1"
"2021-05","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1315.8","","","","1"
"2021-06","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1323.2","","","","1"
"2021-07","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1352.4","","","","1"
"2021-08","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1330.7","","","","1"
"2021-09","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1346.0","","","","1"
"2021-10","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1346.4","","","","1"
"2021-11","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1337.9","","","","1"
"2021-12","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057613","1.11.1.1","1342.5","","","","1"
"2021-01","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1657.3","","","","1"
"2021-02","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1654.7","","","","1"
"2021-03","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1652.8","","","","1"
"2021-04","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1663.5","","","","1"
"2021-05","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1671.5","","","","1"
"2021-06","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1685.2","","","","1"
"2021-07","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1691.0","","","","1"
"2021-08","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1704.0","","","","1"
"2021-09","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1709.6","","","","1"
"2021-10","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1712.6","","","","1"
"2021-11","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1744.3","","","","1"
"2021-12","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057614","1.12.1.1","1746.7","","","","1"
"2021-01","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","670.3","","","","1"
"2021-02","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","669.2","","","","1"
"2021-03","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","674.2","","","","1"
"2021-04","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","675.1","","","","1"
"2021-05","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","681.4","","","","1"
"2021-06","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","682.6","","","","1"
"2021-07","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","685.6","","","","1"
"2021-08","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","681.8","","","","1"
"2021-09","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","684.4","","","","1"
"2021-10","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","664.7","","","","1"
"2021-11","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","690.7","","","","1"
"2021-12","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057615","1.13.1.1","697.1","","","","1"
"2021-01","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1407.0","","","","1"
"2021-02","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1430.2","","","","1"
"2021-03","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1470.2","","","","1"
"2021-04","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1434.8","","","","1"
"2021-05","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1426.7","","","","1"
"2021-06","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1444.8","","","","1"
"2021-07","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1450.2","","","","1"
"2021-08","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1449.4","","","","1"
"2021-09","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1472.8","","","","1"
"2021-10","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1464.7","","","","1"
"2021-11","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1461.4","","","","1"
"2021-12","Canada","2016A000011124","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057616","1.14.1.1","1479.2","","","","1"
"2021-01","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2458.0","","","","1"
"2021-02","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2463.3","","","","1"
"2021-03","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2508.6","","","","1"
"2021-04","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2500.0","","","","1"
"2021-05","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2498.8","","","","1"
"2021-06","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2527.3","","","","1"
"2021-07","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2528.4","","","","1"
"2021-08","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2514.8","","","","1"
"2021-09","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2536.0","","","","1"
"2021-10","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2548.9","","","","1"
"2021-11","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2574.1","","","","1"
"2021-12","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057617","1.15.1.1","2582.2","","","","1"
"2021-01","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","648.8","","","","1"
"2021-02","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","649.0","","","","1"
"2021-03","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","700.9","","","","1"
"2021-04","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","686.6","","","","1"
"2021-05","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","692.0","","","","1"
"2021-06","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","705.8","","","","1"
"2021-07","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","714.1","","","","1"
"2021-08","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","732.3","","","","1"
"2021-09","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","747.7","","","","1"
"2021-10","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","764.5","","","","1"
"2021-11","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","779.0","","","","1"
"2021-12","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057618","1.16.1.1","786.2","","","","1"
"2021-01","Canada","2016A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057619","1.17.1.1","853.0","","","","1"
"2021-02","Canada","2016A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057619","1.17.1.1","922.3","","","","1"
"2021-03","Canada","2016A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057619","1.17.1.1","953.0","","","","1"
"2021-04","Canada","2016A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057619","1.17.1.1","873.9","","","","1"
"2021-05","Canada","2016A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057619","1.17.1.1","872.6","","","","1"
"2021-06","Canada","2016A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057619","1.17.1.1","952.2","","","","1"
"2021-07","Canada","2016A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057619","1.17.1.1","979.4","","","","1"
"2021-08","Canada","2016A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057619","1.17.1.1","1055.9","","","","1"
